Id,SalePrice
1461,111994.61962535977
1462,148115.88953849673
1463,165896.26263594627
1464,178738.54133430123
1465,205566.7347613573
1466,170907.89992150664
1467,170482.69789293408
1468,162549.7898775339
1469,200106.71961292624
1470,121060.64456170797
1471,191560.9626171589
1472,98999.7686727643
1473,86403.2382209599
1474,145397.9088614583
1475,123054.446038872
1476,394246.16085288674
1477,251758.46607205272
1478,286553.3865196109
1479,308506.7721542716
1480,500923.96796041727
1481,335171.20037183166
1482,218298.17041152716
1483,169105.91684684157
1484,150594.03610116243
1485,199366.3786789775
1486,197708.98736166954
1487,315886.74380612373
1488,249745.73876160383
1489,198912.77356937528
1490,222159.14879232645
1491,193819.00546473265
1492,116012.23803627491
1493,171603.8525495082
1494,306659.2168069482
1495,296583.27129751444
1496,220886.39472085238
1497,185326.89339265227
1498,156519.3068137169
1499,169131.49091672897
1500,156789.40716016293
1501,172723.23979216814
1502,147196.097489357
1503,269393.50983566046
1504,242361.32303595543
1505,223679.80582287908
1506,189899.90264511108
1507,239330.52324295044
1508,187056.6007118225
1509,151673.66473770142
1510,152534.48194772005
1511,144788.1740528047
1512,166175.98363488913
1513,128290.64120483398
1514,167556.91643773072
1515,156544.79672586918
1516,146913.11618229747
1517,153518.78599491715
1518,149592.82206884027
1519,201518.75264653563
1520,133109.8812288344
1521,121937.81134295464
1522,183771.42125624418
1523,97421.29592970014
1524,120315.41054916382
1525,115149.82945725322
1526,114523.07929955977
1527,127472.2504774034
1528,151348.0160907209
1529,134639.6136211753
1530,170215.94089701772
1531,110107.2186784856
1532,110151.60697641969
1533,143539.49608692527
1534,116568.73823815584
1535,132162.955670923
1536,101417.94155606627
1537,70375.64415695891
1538,152927.8950486742
1539,217022.7620715797
1540,95171.96672861278
1541,139701.98233255744
1542,140367.72615605593
1543,206532.71631601453
1544,88621.78502267599
1545,127958.89987712353
1546,156217.53974696994
1547,137221.7323604524
1548,131988.01006647944
1549,118067.85469457507
1550,135533.655608505
1551,135248.21279886365
1552,112547.88485702872
1553,137290.9614572823
1554,119027.68297570944
1555,184404.12665098906
1556,131766.93730190396
1557,103059.10849660635
1558,109697.3549168706
1559,95626.44913601875
1560,154658.3486379385
1561,153327.84778541327
1562,127366.01223281026
1563,129241.72688305378
1564,148278.2792235911
1565,132636.78830075264
1566,241186.52039656043
1567,105297.11367788911
1568,236892.483628124
1569,142445.52889844775
1570,150573.32770892978
1571,109184.33382415771
1572,140591.2692258358
1573,243620.20085418224
1574,143879.7566396892
1575,240287.67650192976
1576,221347.73043948412
1577,180037.14304161072
1578,161894.97769075632
1579,144124.3646878302
1580,191672.21636140347
1581,148904.48756325245
1582,128855.06600064039
1583,292032.8355974257
1584,227426.95563012362
1585,148158.0900644064
1586,59971.581337571144
1587,92353.19614586234
1588,134828.11754849553
1589,91764.79267594218
1590,140841.66082888842
1591,70272.449300915
1592,149424.99468654394
1593,131135.38527858257
1594,154764.4827132821
1595,113333.64688646793
1596,228642.09382784367
1597,194289.34565484524
1598,219444.3737386167
1599,172518.4193008244
1600,172755.87978181243
1601,48314.10420998931
1602,116716.65401986241
1603,57986.520267903805
1604,280985.23966512084
1605,245991.43170934916
1606,166465.08240786195
1607,204823.86019343138
1608,214268.88280433416
1609,187523.19922729582
1610,154986.6756977737
1611,157258.64055377245
1612,159237.95997205377
1613,153314.0012127459
1614,124405.0637113452
1615,65739.45857998729
1616,66369.3145943284
1617,74219.85618633032
1618,108032.32988837361
1619,119456.44609546661
1620,208341.49695691466
1621,127842.9720698595
1622,119301.14797568321
1623,272908.34616675973
1624,208131.14529290795
1625,123669.79528620839
1626,181563.4384702742
1627,171262.89659702778
1628,261518.0370567739
1629,190236.75698691607
1630,392560.48112007976
1631,238600.25481185317
1632,274102.33317786455
1633,179499.16536194086
1634,183946.67937499285
1635,183583.241964072
1636,155013.19885396957
1637,182957.6108648777
1638,185989.0231742859
1639,182601.8627281189
1640,256605.02674484253
1641,187945.0710029602
1642,249701.03268814087
1643,232789.18435820937
1644,230726.88429567218
1645,181374.50159835815
1646,162785.8974723816
1647,165851.15756225586
1648,134041.82237443328
1649,141206.41686749458
1650,120020.88088862467
1651,120360.16136810184
1652,113349.90652441978
1653,113092.51309263706
1654,143382.119168967
1655,164423.25550928712
1656,141488.89788606763
1657,154907.54695349932
1658,141768.57395991683
1659,134005.02291443944
1660,155728.0351137221
1661,447745.8410874009
1662,462803.6593819633
1663,355010.4304896593
1664,552664.4142130911
1665,292987.9916317463
1666,320900.4992439747
1667,334212.66316223145
1668,300899.36698418856
1669,307067.2486512959
1670,328925.9436311722
1671,268971.85132598877
1672,459718.46791768074
1673,307548.6925726235
1674,235825.0358580649
1675,189493.93058729172
1676,220295.69227820635
1677,238112.61127108335
1678,476638.1214619018
1679,396521.8075377643
1680,355271.7543041222
1681,250584.71536499262
1682,305409.8047052324
1683,187305.27883964777
1684,184129.5868715346
1685,171666.91955122352
1686,162680.81591325998
1687,184834.4722495973
1688,192122.12582662702
1689,191618.8352443576
1690,197375.3053203225
1691,187455.2560904324
1692,254122.02612435818
1693,178421.09970840812
1694,178801.39868548512
1695,182179.47659808397
1696,272740.7041898966
1697,180873.56866195798
1698,345566.6984087527
1699,316453.39417633414
1700,259610.3568649292
1701,290262.1284323633
1702,254866.97387492657
1703,260678.16004687548
1704,271159.7634588182
1705,221480.96542736888
1706,418735.2709811032
1707,214628.06054213643
1708,199836.3100413382
1709,262570.9253448546
1710,224571.95240828395
1711,259976.0168891549
1712,279986.9625367224
1713,271907.21419867873
1714,227734.58960545063
1715,213882.39089420438
1716,163683.67177850008
1717,164254.68154865503
1718,123559.67760646343
1719,197920.6906837821
1720,210257.1996231079
1721,167668.0861401558
1722,125977.04048097134
1723,153821.2140724063
1724,214074.68657243252
1725,230231.26506215334
1726,163560.84173166752
1727,164817.7547672391
1728,185036.56717044115
1729,150155.27264547348
1730,151458.09633892775
1731,132617.92569485307
1732,129643.55859935284
1733,113854.1012056768
1734,121669.19955444336
1735,124672.40029203892
1736,119716.37107038498
1737,316927.68950143247
1738,241726.45428350568
1739,310950.8311557472
1740,245303.47960919142
1741,190895.42716398835
1742,172641.19100755453
1743,182806.56084740162
1744,294582.48979112296
1745,243957.52878942876
1746,221246.81045011483
1747,216534.32229232788
1748,234888.5365486145
1749,155992.85571670532
1750,136580.5015144348
1751,235312.30783462524
1752,121553.84803557396
1753,147925.06337961555
1754,178331.2617340088
1755,164174.37380218506
1756,123375.1901422143
1757,112246.58447030187
1758,145917.3802857995
1759,170935.37733533978
1760,169293.93700823188
1761,152283.24488080535
1762,140092.97063153982
1763,177945.31888136268
1764,124960.07841798663
1765,167996.4923337996
1766,175684.1081124246
1767,202838.56763657928
1768,132526.68734315038
1769,176665.05144682527
1770,154775.23123583198
1771,122337.08253344762
1772,138183.94389247894
1773,129764.17361450195
1774,157975.30600562692
1775,142493.5104738772
1776,122493.89622941613
1777,116309.57652521133
1778,134394.22549709678
1779,123855.70255729556
1780,182314.12166002393
1781,118805.35521700978
1782,70047.07738214731
1783,136186.31437164545
1784,94664.9367788136
1785,106828.32511150837
1786,144807.7452828884
1787,161158.1425756216
1788,43713.586345911026
1789,96354.61403736472
1790,94842.53348121047
1791,182424.3021120727
1792,147296.89273405075
1793,159361.21537569165
1794,151508.27333509922
1795,131389.7302286029
1796,133893.4417039156
1797,122981.00078946594
1798,115846.34383115172
1799,117827.29236972332
1800,135703.07799345255
1801,122679.66162374616
1802,125734.56751482058
1803,141522.09408438206
1804,128463.97877508402
1805,149503.31773921847
1806,122373.50391352177
1807,148705.91774067283
1808,127944.79528564215
1809,110077.88610479236
1810,113697.23675173521
1811,82296.52108553052
1812,89852.30737349391
1813,106408.11913707852
