Id,SalePrice
1461,-881516.9359866288
1462,-830745.9195872081
1463,-829361.9973865377
1464,-805982.2715454111
1465,-855787.0601697328
1466,-823018.9404408887
1467,-819914.760266668
1468,-822661.6551234495
1469,-772312.2472550058
1470,-854136.151044908
1471,-783417.164368716
1472,-872738.5210155388
1473,-880493.0555789217
1474,-813700.7731737458
1475,-865464.7985639919
1476,-739117.4180355021
1477,-781584.9655594082
1478,-770129.4480377267
1479,-777455.4963102642
1480,-703280.9490485013
1481,-736346.5170748917
1482,-769717.9449238203
1483,-826132.3966570086
1484,-821830.299037019
1485,-774455.5790148427
1486,-797362.608898609
1487,-741218.4027706651
1488,-827138.9406670146
1489,-848622.8653475405
1490,-828632.6588597116
1491,-808211.2533538635
1492,-876638.1427155893
1493,-782920.1659055855
1494,-721886.6325855659
1495,-724024.0651550363
1496,-822607.020563328
1497,-845062.4205971234
1498,-853396.0128407773
1499,-830526.9174678358
1500,-835668.2629747774
1501,-830742.8121697602
1502,-855599.9317725044
1503,-777853.2196648163
1504,-808443.0376303835
1505,-828117.246079222
1506,-808159.4007943809
1507,-777374.9788727143
1508,-775638.1378483472
1509,-827308.0731440523
1510,-818812.816842542
1511,-832606.1524537015
1512,-803637.1842695785
1513,-795690.6977865304
1514,-787803.9399356712
1515,-811802.2725312638
1516,-833240.7194362682
1517,-815560.8040661117
1518,-834025.2977641551
1519,-790368.7383295238
1520,-844496.3311714324
1521,-868214.7504579632
1522,-787037.3364803768
1523,-878155.433045795
1524,-838131.2826493012
1525,-873583.4316621067
1526,-851391.0646613475
1527,-834939.9548525476
1528,-840502.3103777627
1529,-845332.8809291667
1530,-820823.2285778325
1531,-828318.2410444013
1532,-853832.7499831475
1533,-773583.9166067706
1534,-871150.9785837588
1535,-846276.5170043694
1536,-872702.8949761317
1537,-881171.518214767
1538,-821697.5651684734
1539,-794949.6833791829
1540,-865342.9120342686
1541,-839216.2074867683
1542,-851879.7729965225
1543,-811119.1884586815
1544,-840422.0039669706
1545,-838476.5450616771
1546,-781121.8308677935
1547,-825531.4207344182
1548,-849627.1440202883
1549,-865489.6572079014
1550,-842411.2219159922
1551,-832661.92520184
1552,-844001.1725774975
1553,-847572.2667497928
1554,-824360.5297241417
1555,-827092.7256576401
1556,-839466.006096586
1557,-862450.8993190692
1558,-881688.2985723311
1559,-878469.4628103421
1560,-823183.7940020735
1561,-805156.4297405226
1562,-828716.302165652
1563,-839512.5811278649
1564,-801500.6308694816
1565,-822988.1021249782
1566,-774162.1554072639
1567,-867193.4165226595
1568,-777250.7893572461
1569,-837697.1777949672
1570,-828680.3267284135
1571,-880615.1626091903
1572,-855781.5388770251
1573,-763352.3711310417
1574,-857313.9792525461
1575,-756112.4703351827
1576,-740415.4022059545
1577,-832406.4646739572
1578,-847318.6102123936
1579,-855860.2223818575
1580,-824202.661484881
1581,-848014.3052734294
1582,-852487.8840405338
1583,-749742.3083165493
1584,-800958.9359617908
1585,-833219.6469805911
1586,-907053.5251621634
1587,-880347.1211885011
1588,-853308.0111198067
1589,-883179.3921363992
1590,-836555.6187058684
1591,-902116.7625400733
1592,-863501.760260467
1593,-835021.9143251017
1594,-869938.2744661598
1595,-854578.1163736952
1596,-772596.9562014545
1597,-813561.7746419507
1598,-761101.9214304412
1599,-790259.4549728226
1600,-811134.3505088883
1601,-914814.4725806138
1602,-875417.3936137757
1603,-928511.3562213265
1604,-701624.870752817
1605,-753205.0856540258
1606,-773306.5809983441
1607,-819224.0928388019
1608,-755641.4428725622
1609,-768240.2250525365
1610,-822896.840866977
1611,-826357.389338705
1612,-834914.1784070911
1613,-840152.4415516119
1614,-808614.8869555716
1615,-895011.078973935
1616,-895011.0240761872
1617,-884682.44414292
1618,-879987.1279070448
1619,-821992.3820240181
1620,-797074.0662207073
1621,-852314.6158753061
1622,-865191.0553294426
1623,-704458.5698414863
1624,-779463.3555684695
1625,-874166.9740851882
1626,-796773.0322415275
1627,-819418.4881892947
1628,-778916.0607499384
1629,-810327.5284063033
1630,-788804.1980832507
1631,-846010.8507237234
1632,-822707.5569068098
1633,-813192.7112242071
1634,-796127.7174745842
1635,-786712.3323547671
1636,-821416.7775331445
1637,-798478.0423548484
1638,-798716.0784377661
1639,-829463.6872283117
1640,-792197.4413551792
1641,-828498.8437415569
1642,-812448.7572132807
1643,-834803.886417337
1644,-834180.418712083
1645,-803113.8312498349
