Id,SalePrice
1461,127469.82817604266
1462,156347.43509337987
1463,156000.7467968772
1464,173174.87441593842
1465,193119.84476369762
1466,166474.9424280549
1467,154417.93027280018
1468,155939.68002632985
1469,189538.52675993965
1470,117404.67018765223
1471,201236.88567687984
1472,101285.4275217963
1473,84706.59036585245
1474,148085.9404093173
1475,139386.65268396662
1476,397748.8609837269
1477,244759.54433004468
1478,302355.82754827617
1479,317257.37191633566
1480,499062.48106008174
1481,343920.1759486679
1482,225993.0895136107
1483,166678.41864959348
1484,158460.37366252296
1485,175361.5999610297
1486,197848.57231027042
1487,329712.1470181891
1488,272692.30456455296
1489,186277.77971382457
1490,204543.29858720722
1491,196392.18126612346
1492,122318.1630194226
1493,181745.62577886984
1494,302088.1987346371
1495,292319.4804606514
1496,224052.387547091
1497,210760.64822301373
1498,151272.60245031567
1499,150126.2217097066
1500,134933.09155726965
1501,171618.73143887677
1502,131764.95819487257
1503,255065.80288290835
1504,247576.70606037197
1505,210913.8235652902
1506,187696.99857634105
1507,219738.90946370602
1508,197414.5672512063
1509,156578.2094302484
1510,145477.24182410052
1511,145025.96269380194
1512,165899.8994283798
1513,173457.90903380513
1514,143665.2579050145
1515,179028.0238297932
1516,176245.40277161144
1517,146309.8177855117
1518,164247.69574743687
1519,203058.69397296765
1520,130306.65129164017
1521,133480.02814513008
1522,175937.4400374031
1523,106145.69274890763
1524,131029.70815949017
1525,127711.16025078244
1526,128950.22097349171
1527,119465.5142236756
1528,145964.79548373717
1529,142839.46101239673
1530,171135.54548692206
1531,87800.69093430272
1532,92384.53923587983
1533,122748.25566845962
1534,128445.5677164522
1535,142696.42611004596
1536,121183.8678163327
1537,81066.9621979651
1538,195995.93364563704
1539,230848.49881186694
1540,123604.67040538264
1541,158741.9182253189
1542,128013.18280573987
1543,211082.84127680378
1544,60582.39232076548
1545,122711.77891077365
1546,139766.987775863
1547,120817.19786872053
1548,133448.13774388362
1549,108714.46433925442
1550,143689.10821707058
1551,135510.56662788134
1552,106729.54517783536
1553,150950.4479236972
1554,95974.80025651085
1555,178546.9063333801
1556,135124.11433276374
1557,122734.47170325874
1558,140166.1748118383
1559,92487.5739109666
1560,146930.63401424396
1561,121632.93636395219
1562,103390.3915383938
1563,130118.90607930248
1564,149243.01560955067
1565,135831.18013731774
1566,227021.8105872187
1567,120631.02493321731
1568,214996.14240657253
1569,138203.58023100442
1570,139840.69104037524
1571,130855.24582362745
1572,131641.2360985764
1573,256040.8103643405
1574,165900.9827101054
1575,235935.61539301559
1576,214757.23763786236
1577,186453.37475105294
1578,160425.89096037726
1579,116227.77436260361
1580,191862.75861553298
1581,108464.55299269185
1582,135716.3634471384
1583,273306.8850523058
1584,234720.06054628687
1585,135252.81245784246
1586,54466.762764052626
1587,117780.80380271246
1588,134808.56906307634
1589,123329.8044877838
1590,141131.69568198762
1591,74831.23925903413
1592,149230.63800828598
1593,161782.95862759356
1594,117060.84608857585
1595,114672.10987982234
1596,186288.33432997792
1597,159709.7166872348
1598,199484.95514828563
1599,191607.4457591698
1600,200599.34216511773
1601,40350.90735038032
1602,124264.48814675964
1603,81445.65285244332
1604,261130.23655811072
1605,238519.01551993922
1606,168806.7319824141
1607,200900.60422575282
1608,196923.52365932387
1609,186711.9332380744
1610,136514.719978618
1611,151263.61184655243
1612,155555.59240553938
1613,152785.30088119768
1614,125683.91350624978
1615,70066.98069354371
1616,70791.37031205077
1617,82706.94080091611
1618,117081.0846256102
1619,126029.9771598822
1620,193184.1596120814
1621,127321.26222714248
1622,131433.0341389801
1623,241220.12601497606
1624,188194.38650410515
1625,147808.88442953088
1626,179865.4122738738
1627,169060.43875013664
1628,274491.74465604103
1629,189566.6094532262
1630,397846.26065727696
1631,233461.65506632472
1632,291811.81250210025
1633,174382.13191863807
1634,165979.78835906205
1635,159635.81977018324
1636,147177.45359699312
1637,169717.62750417247
1638,214732.51963015288
1639,187075.7065309747
1640,259443.06201251032
1641,189245.0840343218
1642,253573.71477154506
1643,251765.04450887334
1644,246531.77951055698
1645,163539.73568066547
1646,161868.2263509845
1647,184865.00690387166
1648,144159.6684091386
1649,128225.81550390934
1650,117131.67843363501
1651,116272.75822444752
1652,101285.4275217963
1653,101285.4275217963
1654,149395.13152575394
1655,171957.40444214112
1656,146876.7391868528
1657,149490.80562631146
1658,146902.36617807357
1659,139286.9907917642
1660,143154.6356118203
1661,459291.1065832232
1662,445601.55396979523
1663,360609.0149318222
1664,554154.4534651747
1665,308765.274937217
1666,304526.4353084376
1667,374076.0110245025
1668,303059.85496370855
1669,315851.01074297173
1670,331388.8597463323
1671,246845.0573976803
1672,456213.4543823164
1673,314248.3970363826
1674,237172.45082284784
1675,183227.1485697448
