Id,SalePrice
1461,123343.41455564626
1462,146862.18312372413
1463,191989.59366396844
1464,190233.98984725378
1465,214316.8025733577
1466,193815.4216333517
1467,160950.51818445296
1468,180472.8326263202
1469,171765.03769541538
1470,122582.99247723265
1471,147296.7100256747
1472,82388.38799925565
1473,97249.13556278162
1474,149074.09424170185
1475,129589.44954071975
1476,386996.43688726553
1477,253344.64329135587
1478,279398.28406828
1479,300376.5402782709
1480,448239.4106615937
1481,372785.3600998523
1482,223907.41280314286
1483,170571.2271000494
1484,154825.95474478492
1485,174082.4347334788
1486,199292.90554150153
1487,330503.97732446674
1488,225146.14660531402
1489,171788.98630579698
1490,207171.71859990645
1491,192295.79651984514
1492,134252.61332725926
1493,146374.91458610512
1494,312671.08024823555
1495,295121.24503035727
1496,210002.3371834352
1497,237176.27558531126
1498,169241.4295806211
1499,169241.4295806211
1500,174336.54303097285
1501,213399.0794836697
1502,152257.71807944856
1503,200095.17214108453
1504,260953.47168695278
1505,210568.46090014096
1506,195965.03378472812
1507,241463.98933296118
1508,200200.67228921826
1509,183394.75177140255
1510,141593.5444375727
1511,140344.27959446466
1512,156693.35428035716
1513,171087.05790747178
1514,168534.21235851178
1515,208347.7397497383
1516,159191.8839665733
1517,135944.69471221452
1518,161799.04537827708
1519,155063.87839804226
1520,136759.43265337197
1521,140181.33200623322
1522,160495.46467242518
1523,147296.7100256747
1524,132468.47949660954
1525,127471.42012417725
1526,128340.47392807853
1527,128177.52633984701
1528,141159.01753562212
1529,138497.54026117446
1530,150447.03006481676
1531,151337.23247933196
1532,93727.8106852613
1533,119804.32209204878
1534,113713.45811382106
1535,137950.02102718558
1536,113332.77911518184
1537,87129.37470884797
1538,133699.10554238077
1539,178238.54838317103
1540,177477.19038589258
1541,127608.24156415307
1542,182710.4410035651
1543,247248.5447080207
1544,62833.743991122305
1545,114775.59499887498
1546,123833.57446616697
1547,160207.0232645115
1548,154970.3788849833
1549,101754.74951464268
1550,171954.09038615582
1551,102102.74865532447
1552,158823.91945257015
1553,133318.42654374155
1554,118345.05259726505
1555,208675.64887082533
1556,193165.65895632678
1557,125855.80496322943
1558,106512.83376688314
1559,145975.76654589825
1560,137633.34345064533
1561,157988.57361051126
1562,125690.23194500314
1563,124728.1536826263
1564,142217.36209511958
1565,144519.47793723556
1566,202072.72633516297
1567,121017.28038488707
1568,219199.05666203718
1569,136251.09163429894
1570,120304.92955108747
1571,133900.8177451689
